1.8493223e+00 -1.3586370e+00 1.6242793e+00 3.9292884e-01 1.8980051e+00 1.6110057e+00 -1.2151177e+00 1.0110830e+00 3.9691318e-01 -1.8230019e+00 7.6098722e-01 4.8858121e-01 -6.7148619e+01 3.3154958e+01 -1.4616174e+01 4.5955534e+01 2.4663232e+01 2.3490297e+00 8.9272892e-01 3.4487701e-01 1.8479857e+00 1.5959151e+00 1.7954066e+00 2.1483606e+00 9.9634116e-01 2.5592165e-01 7.7510277e-01 1.1522529e+00 1.6643263e+00 1.8316602e+00 1.7132388e+00 4.0456908e-01 1.7552122e-02
4.5550454e-01 -1.9673266e+00 1.9748076e+00 1.2360658e+00 2.3474210e+00 9.8438119e-01 -7.0305844e-01 -2.3439827e+00 2.5422591e-01 -1.3618841e+00 -1.1132843e+00 1.9276377e+00 4.2220342e+00 9.7282001e+00 1.8590455e+00 4.4978225e+01 -5.0971905e+01 8.5283350e-01 3.2264144e-01 1.6346136e+00 1.9514822e+00 1.8114104e+00 1.1253069e+00 1.0332592e+00 1.9876161e+00 1.6144402e+00 3.9683030e-01 2.0268002e+00 9.3060932e-01 2.5084753e-01 9.9450468e-01 8.9014569e-01 2.9860423e-02
1.1593389e+00 -7.1903868e-01 -2.3177745e+00 -2.2285540e+00 -1.2400228e+00 1.8333063e+00 -1.9320015e+00 1.9226484e+00 1.1004321e+00 -1.1646176e+00 1.5355156e+00 -2.3443963e+00 -6.3165458e+01 -7.1851156e+01 4.7620349e+01 -4.4790968e+01 4.8206602e+01 2.2504503e+00 2.3188445e+00 2.0701088e+00 2.0679695e+00 2.1139950e+00 1.6646569e+00 6.3904176e-01 3.7487910e-01 2.0930759e+00 1.0774267e+00 1.8098731e+00 2.2875056e+00 1.8561992e+00 2.3891399e+00 2.2738736e+00 1.0457696e-02
1.8185817e+00 3.4745704e-01 1.0605630e+00 -2.0853506e+00 2.2611523e+00 -2.2296855e+00 -1.4077691e+00 5.2978447e-01 -2.3275687e+00 -1.9069930e+00 -1.8733985e+00 1.9747882e+00 2.8934560e+01 3.1549434e+00 -7.4865757e+01 -6.8784530e+01 -1.1590493e+01 2.1037391e+00 2.9352090e-01 4.5575023e-01 2.2941935e+00 1.7609778e+00 1.7539708e+00 9.8801381e-01 2.0481224e+00 1.5431001e+00 6.3282946e-01 1.7146838e+00 2.1909531e+00 1.3495727e+00 1.5189309e+00 1.6721417e+00 -5.0871719e-02
-1.9674520e+00 -1.3260367e-01 2.9004294e-01 2.1414164e+00 2.2699763e+00 -8.9846544e-03 -2.0863893e-01 -5.7711072e-01 -1.4032899e+00 4.1387888e-01 5.7628027e-01 1.5830660e+00 1.4090750e+01 -2.6767285e+01 -2.7766922e+01 -2.8665117e+01 2.5376795e+01 2.2419914e+00 1.8999825e+00 2.5565769e-01 8.3874883e-01 2.1016573e+00 1.3042560e+00 3.8032980e-01 1.4530134e+00 7.9667656e-01 1.4929201e+00 1.0075081e+00 1.1881419e+00 1.8511926e+00 1.4936921e+00 4.8274979e-01 -2.4635423e-02
4.2048452e-01 -1.5002267e+00 1.6837761e+00 1.3283843e+00 -1.1445244e+00 -4.8967006e-02 1.6795940e+00 1.7260168e+00 -3.0217472e-01 1.3047871e+00 -1.9009820e+00 1.9290744e-01 2.2838215e+00 -1.5811650e+01 5.3603397e+01 1.2292548e+01 5.0858267e+01 2.4983701e+00 2.1058156e+00 1.4422386e+00 1.9547307e+00 2.4095985e+00 1.8725778e+00 9.1446839e-01 1.2202133e+00 8.7541558e-01 1.8596657e+00 2.1521995e+00 2.6715826e-01 6.2885421e-01 2.4027343e+00 1.2553462e+00 -3.1209099e-03
1.0011081e+00 -2.3178562e+00 1.1107961e+00 -1.3357540e+00 -1.9556561e-01 -2.3361425e+00 7.7834740e-02 -1.8756668e+00 1.5496381e+00 -6.0647394e-01 -1.1021919e-01 -4.8502751e-01 1.8322413e+01 -5.1970085e+00 -4.6121530e+01 3.5441178e+01 9.8816950e+00 1.8497248e+00 1.5741642e+00 7.2747701e-01 1.7061556e+00 6.0792063e-01 1.5720198e+00 6.8693505e-01 2.0673429e+00 5.8183666e-01 1.9287479e+00 2.2167189e+00 2.3941336e+00 7.0378317e-01 1.7337471e+00 8.3786749e-01 -3.8388754e-02
-1.2274153e+00 1.6693120e+00 -1.4374024e+00 1.9954640e+00 -3.0929858e-01 -6.1610941e-01 -1.8322717e+00 4.7167756e-01 1.2464150e+00 1.9277443e+00 1.9244975e+00 -8.0915676e-01 1.4545872e+01 -2.7522850e+01 2.3462545e+01 -1.5000937e+01 2.9244580e+01 8.2971900e-01 1.0872067e+00 1.9336963e+00 2.1342853e+00 6.8324229e-01 7.5313309e-01 9.0791767e-01 1.3722922e+00 8.6555985e-01 4.6446645e-01 2.8769594e-01 1.5556365e+00 2.0828928e+00 9.2969889e-01 6.9920190e-01 1.6997939e-02
-2.9053680e-01 -1.0170160e+00 -1.1534310e+00 1.0541553e+00 -1.3937645e+00 2.8642820e-01 -2.0627467e+00 4.6130309e-01 1.2412238e+00 -4.9827966e-01 -6.7107190e-01 -1.9585123e+00 -2.1625264e+01 -5.8094883e+00 9.9297247e+00 -6.1117652e+01 -4.3706052e+00 2.0235725e+00 6.8254755e-01 3.2672040e-01 4.3969321e-01 2.4238378e+00 4.4227651e-01 8.4122783e-01 1.0161793e+00 6.7551725e-01 1.4184099e+00 1.9645222e+00 4.7390188e-01 1.3689298e+00 6.0274444e-01 2.3257798e+00 1.1784677e-02
5.3758015e-01 1.4599313e+00 -3.4454595e-01 7.4233427e-01 -1.9939037e+00 -1.7422755e+00 3.6080749e-01 -7.5320628e-01 -1.6610885e+00 -1.7223338e+00 9.4205113e-01 -5.7362568e-01 1.9766756e+01 -3.0129867e+01 7.3221518e+00 6.3405488e+01 5.6031455e+01 1.6848389e+00 2.3375443e+00 1.3569199e+00 1.2524968e+00 1.2139256e+00 9.4800002e-01 2.2863846e+00 1.0162931e+00 3.3746795e-01 1.0739021e+00 1.0723131e+00 1.3665303e+00 7.7396062e-01 2.2061276e+00 2.1373426e+00 3.4936152e-02
-2.2168174e+00 -1.9020750e+00 6.7271591e-01 1.3151984e+00 -1.2775563e+00 -2.2445243e+00 -1.0459696e+00 2.3121396e+00 1.7704334e+00 1.6495011e+00 1.7989790e-01 -1.8097024e+00 -6.0816122e+01 -3.6555458e+01 1.2424740e+01 2.2601711e+01 6.6959190e+01 3.7152259e-01 1.9301935e+00 1.7618724e+00 1.0393106e+00 2.4428069e+00 2.0054605e+00 2.2739899e+00 1.9485961e+00 5.5400814e-01 2.2147428e+00 6.8238978e-01 2.1750369e+00 1.5955413e+00 2.2622036e+00 1.8564790e+00 1.5529268e-03
-2.1625650e+00 4.2604758e-01 -2.2495497e+00 -6.8438792e-01 4.3369693e-01 -9.2141533e-01 -1.3172758e+00 -6.5123413e-01 1.5875559e+00 5.0604641e-01 -7.4005480e-01 -2.1065703e+00 -3.0198549e+01 5.2981210e+01 5.5188657e+01 -4.4239315e+01 1.9828036e+01 6.2212295e-01 1.7703733e+00 2.1642716e+00 6.6227314e-01 1.5746523e+00 2.1805549e+00 2.0855400e+00 4.1999021e-01 2.0254057e+00 2.2429774e+00 4.7092630e-01 8.5832455e-01 3.6074947e-01 8.6628172e-01 1.3469080e+00 5.3901521e-02
7.4904861e-01 -2.2432942e+00 7.7854032e-01 -1.3770253e+00 -1.1219103e+00 -1.6779102e+00 -1.7007907e+00 1.6179915e-01 3.0987836e-01 9.3578057e-01 -2.2903314e+00 1.9061866e+00 -7.1781218e+01 2.3067835e+01 -4.8890183e+01 2.6905337e+00 6.9799525e+01 9.3412911e-01 9.0788007e-01 7.4029335e-01 1.1103228e+00 1.1956859e+00 3.9291779e-01 1.5192974e+00 1.0811989e+00 2.2093280e+00 1.9261530e+00 1.3532666e+00 6.0133116e-01 1.0727648e+00 2.2077367e+00 2.1804146e+00 1.2270341e-02
1.2616720e+00 -8.2848605e-01 7.4433484e-01 -1.3571618e+00 -1.8549911e+00 3.2934193e-01 -1.8072660e+00 1.3393000e+00 -1.4673274e+00 -1.4397007e+00 1.0685493e+00 1.9397267e-01 -2.7835970e+01 1.0847110e+01 5.7381157e+01 5.5108607e+01 -3.9642671e+01 1.7594124e+00 2.4440281e+00 2.2808084e+00 1.7973741e+00 1.4660249e+00 1.2301766e+00 1.8279485e+00 2.3311630e+00 2.1062691e+00 2.3147721e+00 1.1240662e+00 4.3007833e-01 5.7647780e-01 1.8623740e+00 4.1927330e-01 1.3366761e-02
-3.1130688e-01 -1.3829303e+00 -1.4074959e+00 4.0903019e-01 -8.0506167e-01 -1.4027298e+00 4.0162198e-01 1.9196088e+00 1.8502523e+00 1.3527876e-01 2.2585554e+00 1.2472125e+00 3.8037267e+01 -7.6455800e+00 5.0737307e+01 -8.0894712e+00 -5.9742146e+01 1.5812060e+00 2.0788034e+00 1.9491423e+00 7.3521387e-01 1.2395826e+00 2.4142193e+00 7.8393537e-01 1.1017645e+00 1.3564556e+00 2.4485344e+00 1.5184699e+00 6.7384243e-01 2.6978887e-01 2.0914816e+00 1.2812903e+00 1.7247654e-02
4.4869942e-02 1.4687823e-01 -7.0936418e-01 6.0278514e-02 -6.2652490e-02 -2.1376489e+00 -2.1107056e-01 9.6604199e-01 2.0877240e+00 -7.0624416e-02 5.3746612e-01 -4.5654762e-01 -4.5410699e+01 -1.7615148e+01 4.2213782e+01 -1.2967084e+01 1.2211106e+01 1.8558873e+00 1.6480571e+00 6.4617220e-01 9.6609578e-01 4.2171587e-01 1.7786955e+00 2.8574988e-01 3.4824152e-01 2.1451745e+00 1.4485673e+00 3.2000198e-01 2.2733107e+00 1.7824493e+00 3.7492838e-01 6.7127799e-01 1.4234124e-02
1.6634598e+00 -8.3508048e-01 -1.7032334e+00 1.5201048e+00 -2.1715621e+00 8.9025035e-03 -1.1720712e+00 -1.2144204e+00 -1.4074005e+00 2.0130541e+00 -1.5520605e+00 2.3043789e+00 -4.5485333e+01 -7.1993524e+01 5.4835127e+01 1.3973317e+01 -5.0468044e+01 1.8788861e+00 1.1882771e+00 1.8731132e+00 9.1398105e-01 2.0295325e+00 1.8518877e+00 1.9264265e+00 1.4506226e+00 1.1144200e+00 3.0662194e-01 2.3949185e+00 3.9505616e-01 1.4589379e+00 1.3690780e+00 8.4379560e-01 1.6272207e-02
9.9691172e-02 -2.1009413e+00 -5.9013628e-01 1.1584177e+00 -2.0642876e+00 -1.8737429e+00 8.9938433e-01 -1.3914356e+00 1.7276101e+00 -1.7982856e+00 1.4765559e+00 1.0353175e+00 -7.2274157e+01 -1.1760744e+01 3.7182570e+01 2.7447702e+01 6.3528158e+01 1.6412428e+00 8.6719757e-01 9.8961148e-01 1.9001508e+00 8.3366339e-01 2.1306143e+00 1.9844966e+00 9.3353813e-01 2.2253898e+00 1.8770186e+00 1.3011945e+00 6.7602359e-01 9.2850639e-01 9.0691309e-01 2.4882545e+00 2.2694186e-02
-1.1127975e+00 6.8392767e-01 1.2556818e+00 2.1669697e+00 -1.7942071e+00 -6.6196554e-01 2.9563333e-01 1.8513712e+00 9.0664859e-02 1.7026434e+00 -2.0114197e+00 7.4831468e-01 -1.4048566e+01 -1.4242315e+01 2.9417922e+01 2.7022499e+01 -3.2858357e+01 2.1189907e+00 2.3761400e+00 2.0358019e+00 1.4726191e+00 1.8099415e+00 1.1863735e+00 1.3800407e+00 5.9460883e-01 5.9066422e-01 1.7935411e+00 2.2951760e+00 2.7229642e-01 1.4859987e+00 1.6808673e+00 8.3671676e-01 4.6553762e-03
6.7764960e-01 -5.8730403e-01 1.6360738e+00 7.0195066e-01 -2.1373225e+00 5.6113543e-01 1.5127383e+00 1.2539561e+00 1.4362490e+00 2.1804066e+00 -2.1550904e+00 -1.1819431e+00 -6.9978617e+01 1.9385037e+01 4.3201540e+00 8.8279452e+00 2.1275144e+01 9.4512499e-01 1.2157117e+00 1.7158163e+00 9.7398077e-01 2.4448204e+00 2.0969316e+00 6.2913019e-01 2.9113770e-01 9.0124935e-01 1.7978646e+00 7.1076641e-01 2.1009761e+00 1.1049508e+00 9.0852613e-01 3.4869980e-01 5.7906060e-03
-1.1046177e+00 1.5028719e+00 3.6316832e-01 1.2261785e+00 1.1053796e+00 1.8775080e+00 1.1196163e+00 8.2221253e-01 2.2015592e+00 -7.2044630e-02 2.2987368e-01 -6.7196499e-01 5.9865817e+01 -3.5207395e+01 1.9315295e+01 3.2160917e+01 -7.1471151e+01 1.1405100e+00 2.3013764e+00 9.8274907e-01 1.3135770e+00 1.7885895e+00 2.3236545e+00 1.9116763e+00 1.0435576e+00 1.8226873e+00 1.6549573e+00 1.8673158e+00 2.4765701e+00 2.4638045e+00 1.6628623e+00 1.9761070e+00 -1.5095658e-02
6.4032099e-01 -1.2215285e+00 1.6494500e+00 -6.7787798e-01 1.4612769e+00 -1.2913097e+00 2.2220265e+00 -8.2825578e-02 -1.8947458e+00 1.3322427e+00 -2.2693682e+00 8.0556269e-01 1.2685424e+01 5.3922966e+01 -1.6710107e+01 -4.6772285e+01 4.8210664e+01 1.0245034e+00 1.0780408e+00 8.8189935e-01 5.8245626e-01 1.0923251e+00 2.4578308e+00 2.6241727e-01 1.9470548e+00 1.6502422e+00 1.3714354e+00 2.2144554e+00 3.5183336e-01 1.7633592e+00 1.2788000e+00 2.2917034e+00 3.1857442e-03
-2.0218117e+00 4.4774435e-01 -4.4588917e-01 -1.3608020e+00 -1.7751000e+00 2.9238731e-02 1.3268991e+00 2.1682289e+00 5.1831083e-01 -1.9571769e+00 -1.7973794e+00 -2.1426282e+00 2.9434589e+01 7.1446902e+00 -6.9191358e+01 5.0851915e+01 -3.1870513e+01 1.4093746e+00 8.5901375e-01 6.9406163e-01 3.4386288e-01 5.5335090e-01 2.4186209e+00 5.1128009e-01 1.8345015e+00 2.2166448e+00 1.1488546e+00 7.9881390e-01 1.4152154e+00 2.2747642e+00 1.4623142e+00 1.8642837e+00 2.2633650e-02
-7.4998194e-01 6.9398330e-01 6.1465224e-01 9.0353120e-01 2.3315299e+00 -2.2029968e+00 -5.2723882e-01 -2.0115309e+00 -1.1218049e+00 9.2926050e-02 2.0073773e+00 1.9974876e+00 2.2776380e+01 2.6224726e+00 -2.4103780e+01 3.7762934e+01 3.1625847e+01 4.0910158e-01 1.2702941e+00 1.0829220e+00 1.9204788e+00 4.8658967e-01 8.6262576e-01 6.5120834e-01 2.3585845e+00 1.7304580e+00 1.8068424e+00 8.4985713e-01 2.0487764e+00 1.2847211e+00 5.5766696e-01 7.0865681e-01 2.3581083e-02
-2.0525209e+00 -2.0314119e+00 -6.8159527e-01 2.4594782e-01 8.7984968e-01 1.5696496e-01 -8.2775461e-01 -1.0995074e+00 -2.1430336e+00 -1.1763098e+00 -1.7666185e+00 1.2058846e+00 -2.1751336e+01 -2.4701527e+01 4.1435425e+01 -4.4815696e+01 -6.7394737e+01 5.7491389e-01 3.2770064e-01 1.1647014e+00 1.6362976e+00 1.0042377e+00 2.4725351e+00 2.1480351e+00 2.2761258e+00 1.8463968e+00 1.8908718e+00 2.3831579e+00 7.3523056e-01 1.5199936e+00 1.5316307e+00 1.3670243e+00 3.7453610e-02
1.9945788e+00 -1.0497008e+00 8.6335448e-01 9.5300059e-01 -3.2927429e-01 -1.7682693e+00 1.7346833e+00 -7.2837887e-01 9.2282953e-01 1.5237040e+00 1.7707098e+00 1.5827404e+00 -1.0112490e+01 -1.0624670e+01 -6.8831001e+01 -4.2626535e+01 -2.4177143e+01 1.4462582e+00 2.0111323e+00 8.5115149e-01 1.3030091e+00 1.9242928e+00 1.5893789e+00 2.1905647e+00 1.5706668e+00 4.4684393e-01 1.1058655e+00 5.3120781e-01 1.5096597e+00 1.1000259e+00 1.3847572e+00 1.1135927e+00 4.2165826e-02
1.6280352e+00 2.2565503e+00 5.3379516e-01 -8.9328405e-01 2.4618379e-01 1.3337412e-01 -1.4783641e+00 1.5619525e+00 -9.8341236e-01 -1.8633974e+00 4.1734204e-01 2.2328586e+00 -5.7675652e+01 -5.4690012e+01 2.4975354e+01 6.0770232e+01 1.5294942e+01 8.0634683e-01 2.0211269e+00 2.3302034e+00 1.7292037e+00 9.7641308e-01 5.7461782e-01 2.1016735e+00 1.5772710e+00 1.1945314e+00 1.2390729e+00 5.9787858e-01 1.5452299e+00 4.2976394e-01 2.0425339e+00 2.1179758e+00 -6.1915103e-02
-6.3980989e-01 3.8690136e-01 -4.4560827e-01 -1.3521043e+00 -1.6774479e+00 1.3566662e+00 -1.7609532e+00 2.1743262e+00 -6.7636143e-01 -1.3244115e+00 1.9420973e+00 -1.8899747e+00 4.4872063e+01 -3.5239700e+01 -7.3635551e+01 5.7300489e+01 4.9323964e+01 4.4286554e-01 1.7411232e+00 1.0574509e+00 1.3273800e+00 2.0249352e+00 1.0865815e+00 4.2601492e-01 2.0328087e+00 6.6656457e-01 1.7006752e+00 7.4815990e-01 5.7346794e-01 7.7559144e-01 3.6531523e-01 1.1030438e+00 2.4532484e-02
-2.1316343e+00 1.9153881e+00 1.5988917e+00 -2.1818303e+00 1.7892999e+00 -1.7036538e+00 -8.3329584e-01 1.6854310e-02 5.2704186e-01 -1.2987139e+00 3.0102557e-01 -1.7690927e+00 6.4714578e+01 7.9089045e+00 2.4958288e+01 7.3948278e+01 -5.1295597e+01 2.4985178e+00 2.3386432e+00 1.8257269e+00 9.9263724e-01 1.0041373e+00 7.8501535e-01 1.2530401e+00 1.3454554e+00 2.0696140e+00 5.0233285e-01 2.2081417e+00 2.2368435e+00 8.7945858e-01 2.3104283e+00 2.3684748e+00 2.4449977e-02
1.6811368e-01 -1.9467118e+00 -2.6801139e-01 5.7636781e-01 -1.6579227e+00 -3.5091232e-01 2.1275763e+00 5.6808039e-01 4.2695665e-01 -1.1079940e+00 1.3069246e+00 1.0370542e+00 -4.3211732e+01 4.0416391e+01 -7.1723650e+01 -5.9379264e+01 -3.7294072e+01 2.1030870e+00 5.8380797e-01 1.3104750e+00 1.4031191e+00 1.4735253e+00 1.2904982e+00 9.0398517e-01 5.2873297e-01 4.1506432e-01 2.4860172e+00 1.4913296e+00 1.2763502e+00 1.6171787e+00 1.4220037e+00 1.6165168e+00 -1.8282564e-02
3.6103058e-01 -1.7160989e+00 2.0580777e+00 1.1761670e+00 -6.3347959e-01 -1.6047364e+00 -1.8026942e+00 -1.9318831e+00 -7.9990558e-01 4.3260970e-01 -3.4490515e-01 -5.8238442e-01 -1.6010437e+01 1.2581536e+01 -4.2124363e+01 1.5830729e+01 -3.2943352e+01 9.4118210e-01 2.4475207e+00 2.4797694e+00 2.2350761e+00 4.2339793e-01 7.9908505e-01 1.4723517e+00 1.8151598e+00 1.1404206e+00 7.9843760e-01 1.8407185e+00 9.5662794e-01 1.0458430e+00 1.9840263e+00 2.0295900e+00 -1.5157876e-02
-1.6882464e+00 -1.0638118e+00 -6.8101694e-01 5.4113007e-01 -1.3771941e-01 -8.6720445e-01 3.1390844e-01 -2.0164441e+00 1.1252757e+00 1.6916658e+00 1.9850588e+00 -8.3100676e-01 2.5157445e+01 -2.8823159e+01 6.9164201e+01 -5.7270508e+01 4.5646902e+00 2.4062249e+00 1.4210960e+00 2.1100919e+00 1.3144935e+00 1.4424397e+00 8.3385567e-01 8.6231391e-01 2.1598967e+00 1.3834029e+00 8.5178926e-01 7.7214338e-01 9.1372944e-01 2.3006517e+00 2.3022869e+00 5.3564497e-01 6.1618332e-02
9.6334726e-01 -7.9110584e-01 2.2457767e+00 -1.4669045e+00 9.5526477e-01 2.5654554e-02 2.3486915e+00 -1.2252213e+00 8.4541674e-01 1.0664019e+00 1.8021402e+00 2.0459682e+00 9.0772695e+00 1.1668990e+01 7.0715501e+01 6.5429910e+01 3.0490524e+01 2.1886583e+00 1.0295384e+00 2.4525681e+00 1.8114176e+00 1.2463887e+00 2.0543796e+00 9.5755582e-01 8.9063121e-01 1.0887603e+00 1.0443719e+00 2.0078668e+00 2.2168822e+00 6.3919938e-01 7.7393879e-01 1.8391844e+00 -3.7552811e-02
1.6700216e+00 1.0644007e+00 1.1541495e+00 1.5977899e+00 -1.8492872e+00 1.9470717e+00 1.6056384e+00 -1.8871538e+00 1.6968636e+00 -1.9129050e-01 -1.1702094e+00 1.8015144e+00 3.0349506e+01 -6.5848780e+01 -2.0449765e+01 -4.9205070e+01 -3.9618929e+01 9.9489438e-01 6.8979541e-01 6.4153804e-01 1.8298670e+00 8.2492191e-01 1.4625333e+00 1.0477155e+00 1.9547884e+00 1.1287104e+00 1.9865013e+00 8.7689717e-01 2.0107739e+00 1.5777390e+00 2.3093516e+00 2.2723692e+00 -2.0473611e-02
6.9957311e-01 3.1468609e-01 1.6286299e+00 -1.8842342e+00 -1.0694196e+00 -6.8332661e-01 -5.7845040e-01 -3.5735342e-01 2.2569501e+00 -2.1702508e+00 -1.5150472e+00 2.3509863e+00 -1.1318548e+01 -3.0836919e+01 -2.6090579e+01 -5.4354458e+01 -3.5369959e+01 1.1815124e+00 6.7945482e-01 2.3471631e+00 1.0196105e+00 2.0940859e+00 2.3013072e+00 2.0697936e+00 1.2717168e+00 2.4935406e+00 1.9366264e+00 1.8804167e+00 2.1627448e+00 2.0014632e+00 3.4178661e-01 1.6575387e+00 3.1111257e-02
